Address,Total Tokens,Total Return,Good Trades,Bad Trades,Winning%,Unrealized Profits
0xd563bb51ff55eff701569b9abe6f8f188bdc25ff,7,73.06694552,1,0,0,0
0x17e10386e2aa4a0480031e212b390ae225627013,0,0,0,0,0,0
0xc991fd20ffd2ee620a73ea7dadd051fe86d39b15,0,0,0,0,0,0
0xbac42c9b32e574f41b86e20fba0cf479a5a1ca58,19,-13.18174359,2,3,0.4,-5718.619411
0xeb57be18b2c1088c41cb7706d8b6601226915615,0,0,0,0,0,0
0x2de14db256db2597fe3c8eed46ef5b20ba390823,0,0,0,0,0,0
0xbd74c3f96c38478460a0e3c88ac86dd133af72be,0,0,0,0,0,0
0x6b4923ca6696658e0c3adf0452caabe7c182f63a,10,-0.106984244,0,1,0,-4704.369599
0xbe3178f11b55787a0827e9f28d8759761f21e3c9,20,1.192041069,1,2,0.333333333,0
0xa25803ab86a327786bb59395fc0164d826b98298,19,-1550.746856,0,5,0,3870.522087
0x3b96f42780993619e4b47b30387debbc98934220,82,12916.10599,7,15,0.318181818,-127170.51
0x30e6181b0291791933d7dc512355841d69262758,0,0,0,0,0,0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,115,12774.89235,14,5,0.736842105,-174759.5202
0x82d324da4d5739c7b98905016ac9360099bda1fe,0,0,0,0,0,0
0xe451c6da302847ee4c29a3940b7fd6bfa808b2f7,0,0,0,0,0,0
0x0fc4b69958cb2fa320a96d54168b89953a953fbf,36,6055.85172,3,0,0,-628355.0649
0x8f54c8c2df62c94772ac14ccfc85603742976312,21,-444.0793663,1,2,0.333333333,-91628.82961
0xc04e9356b6cc9d164ad1733e165f7aa6fffc474c,0,0,0,0,0,0
0xd3802dce7f7a54d59e7a64329d287624ff3f495a,32,64.895348,4,2,0.666666667,-16.31444656
0xd6e371526cdaee04cd8af225d42e37bc14688d9e,0,0,0,0,0,0
0x7088c5611dae159a640d940cde0a3221a4af8896,12,-381.4089187,0,4,0,-1794.184228
0xcb4845e6382fc11a0d2f88f4c252a4424aaa24e2,0,0,0,0,0,0
0x89e364598bda1f96b6618ebe5d9879f070066358,36,867.9280718,2,8,0.2,97.91073904
0x4f50d47d20380172746527bbeaa274940c38efac,9,1032.202082,1,0,0,46.96000111
0x868282d449aa318611e3c160258c212321135eb5,3,-102.5524091,0,1,0,-53415.45331
0x4e60be84870fe6ae350b563a121042396abe1eaf,2,0,0,0,0,34684.97807
0x5bfce71a1909b4525156290a8fa61af0f723ab4b,115,0.287532012,1,0,0,-18377.31017
0xa3f9718409ae2e9c54b889bebc3a6b2d321bfd86,2,0,0,0,0,11.10925085
0x898efa55ce5ccec7efad8c7b77204edeb8847961,21,1.443627688,1,0,0,31478.41352
0xef26a2bc1c4488a5c9c21c37e522c028837faaf0,16,-6607.791698,1,1,0.5,-85281.27253
0x5f4934fc98eae6061a01868a4700c53c1ffb7d2e,3,0,0,0,0,-12832.73752
0x7786089b523202b02409a4763ed375e6fffce464,0,0,0,0,0,0
0xfdb3519f49149ffbd787927cd09792eeaccdd56c,1,0,0,0,0,-319.7754084
0x734b06fcd84ea780118fe7e19e287d67a74c3398,8,0.662191771,2,1,0.666666667,62.65375297
0xb38071b23f0fa92cf9e1bd6feec5a5f9821f3ccc,0,0,0,0,0,0
0xf598aadf12a2fc4709b5db0c4c169715efaf2038,2,0,0,0,0,-7453.899349
0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604,27,2325.821266,7,5,0.583333333,-19124.14648
0x2cbae16f9237757bc18c89f04e80ba9ba36d2dfd,3,0,0,0,0,-1682.645169
0x8a21e5afcbc6eccb904a7b06f9d478e58b339eda,1,0,0,0,0,-12.07159032
0x27d4193fe8ba4db5a47eff08423b42eebd77b786,44,-563.9502784,0,6,0,-33736.015
0x36991b237b1a2c2eafd94274f11e589d3c041c95,4,0,0,0,0,44.89804043
0x73ea52b81cf18c6db256518576ba23a4e89eecda,0,0,0,0,0,0
0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,3,0,0,0,0,34.89818663
0x0c040138aa820c67915528701d93b5df4363de45,1,0,0,0,0,0.886494076
0xcde5e91f2f8dd4924adc6daec64f588526850c9d,559,-162.638002,135,180,0.428571429,64.24466316
0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,0,0,0,0,0,0
0xe831aaddd68bf03955423e8202553ed820b596fd,0,0,0,0,0,0
0x3c92e144062297cfd08a5a9baab59aaabd3231f3,0,0,0,0,0,0
0x38b175755d17e6967131d4f8b22d42e58e33d1f8,21,-7.195888184,0,1,0,-221898.0566
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,7,-4253.598871,0,2,0,-424355.1886
0xdc1612315a8df9b0dffe825bcee370d6180cd0b6,13,-2503.727885,0,2,0,-1615.23938
0x9d86a7f15c668ad1511b0fab20bc8d7448108ba8,0,0,0,0,0,0
0x7b981ed0267a0b419a5caf77d3f7375a494eaf8d,7,2.172645946,1,0,0,-836.315128
0x2291e649cc1b0a4bcff64ab64574e35f2ae49f11,4,0,0,0,0,-112640.3135
0xbf8423aa4268b850ab3c045810933aa4248c7089,0,0,0,0,0,0
0x8d07d225a769b7af3a923481e1fdf49180e6a265,10,3.292115938,2,0,0,-135.1673481
0x8078a5bdd8991767e4bcff4f0e08c550fbac2376,0,0,0,0,0,0
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,4,11.93033168,1,0,0,0
0x3d6f2b7029473fedaf2a46ba38b198af6e999999,0,0,0,0,0,0
0x203bc267a4657ae5ee774eb35cec32faa2c0bc1f,2,0,0,0,0,-1.486051324
0xd9dcc3e5f57952534e359f094abf29610e59097a,0,0,0,0,0,0
0xc5e38233cc0d7cff9340e6139367aba498ec9b18,29,2548.167841,8,5,0.615384615,-21146.44143
0x22801922544fefc518e1c80fba92f633fe58161b,2,0,0,0,0,-9813.983732
0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,1,0,0,0,0,-11.63904172
0xc43ea5617a6b38b7560edfb0474031a661d86bec,1,0,0,0,0,-5138.866642
0xe2d128323cf7560a6e7a82726d7b425aedc7a556,5,0,0,0,0,118.4342457
0x4fd111b25a629c570740097e471d275bd5edbb38,3,0,0,0,0,-23380.20577
0x052564eb0fd8b340803df55def89c25c432f43f4,7,-352.7597086,0,3,0,-130854.1116
0x5136a9a5d077ae4247c7706b577f77153c32a01c,17,-0.363962635,0,1,0,-325.1315647
0x8502adfe5318f0b302b26f3ca82385994a63bb1d,0,0,0,0,0,0
0xc517c27499fb9cf2758edf7c10ece93cff5c73df,0,0,0,0,0,0
0x24e6d835f23b9716af984f6604625c6b074015cd,3,0,0,0,0,-29156.33109
0x99999983c70de9543cdc11db5de66a457d241e8b,0,0,0,0,0,0
0xf7e01a2c17619b1f8b2dbc928ab988cef13b7566,0,0,0,0,0,0
0x42de10a720c59ed8dcc6e55d5e61e03b5ad70905,272,7632.915405,60,35,0.631578947,-712920.822
0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,0,0,0,0,0,0
0xf07038d968b4a10fecb9142846f2c2d9df3a6ebb,14,42.8877772,2,0,0,-58459.22923
0xd3f0862e4acef9a0c2d7fc4eac9ab02c80d7b16c,0,0,0,0,0,0
0xdec08cb92a506b88411da9ba290f3694be223c26,45,367.8430819,14,10,0.583333333,971.6436872
0xf14e23199b30a9fc4ca5fc9f4e3b716c20ecbe82,0,0,0,0,0,0
0xd217afe86b16255316dbf42d6cf75d80c4dab345,4,0,0,0,0,-8238.423047
0xd8dbfd62956727d2caf18fad58d69975326c8534,5,-7786.871379,0,1,0,0.064824831
0xbaaba861464f25f52c2ee10cc3ac024f4f77812a,2,0,0,0,0,0
0x78bdfdd2e23fa1a2adffacbd47592a9d6e1e994a,0,0,0,0,0,0
0xc28f85d6a2cd2252dac06f3db42a17033c4e7791,7,0,0,0,0,-3929.934888
0x73329c2737007a1b43ba19d501b10afe5580f3fa,9,137.6348626,2,0,0,-1372.028432
0x8b5b9a7a17bc143913f29dd40a07f0b2962653f7,2,0,0,0,0,9.535866876
0x81dd215356db2433999bc66540ee35f48e5b1052,0,0,0,0,0,0
0x91caab3c0e9111043c97f5b3f10f614a193a11c9,40,3923.701629,5,10,0.333333333,-196861.5172
0xdfb569285ddda3c42fabf64715c795f47fd9fe6d,0,0,0,0,0,0
0x809e82136239a5f26596bd6ce9192207bdffa04c,10,-8.776594665,0,2,0,172.663067
0x39fec995c2b9776b2aa22a49f61d45af3f1a2570,2,5846.204424,1,0,0,0
0x1ec9dd67af275fa69b6ecf7e4c3c4c0968a28fa8,0,0,0,0,0,0
0xfbdd5d203bc991cccc602b54f90d83122f6076b8,4,0,0,0,0,-760.5509915
0x0d71587c83a28e1adb9cf61450a2261abbe33632,0,0,0,0,0,0
0xe55c9840eb6ba1c75160ed611e3c72bc438dca54,4,0,0,0,0,-26077.08516
0xe9bf40f831cbb6974aaff520bf235e3a50d575e2,0,0,0,0,0,0
0x1a1947318d09199c6c198892072b1d0f2f306f87,2,0,0,0,0,-100.498304
0x777999be819ffecee44a995560a9d0e97780a30c,542,-804676.9061,25,44,0.362318841,-2137964.648
0xb279179b24737a988bcbca28db2e7daff733dc66,1,0,0,0,0,7.197650059
0x99ada4e03ca61ddc31dbe8dd0f36f1ada70ebf62,0,0,0,0,0,0
0xd0da2d7e86234560c2e29e1e8304455dfd8d16b8,6,-24.40727287,0,1,0,-199.6268108
0xa00a0c66597a97e480230bb618ae153f2736d90c,0,0,0,0,0,0
0xf5dcb2a47f738d8ba39f9fa2ddc7592f268a262a,4,0,0,0,0,-47021.58166
0x80131256fd9f57adccd4556a73393bead4eabfd1,18,-2893.702744,2,2,0.5,-142.3892371
0x2187f16f2d82da53581a2f48ebcffd415d68c997,27,-81.48153639,2,1,0.666666667,-780.5827669
0xbde01138cae3540519f91c2f972e1a536f21ae4d,2,6960.998236,1,0,0,0
0x773b5337c547ce517653d35783a4f0e404ac872f,0,0,0,0,0,0
0xcba9f4a67a51fea7023e09030e75523ad6f41533,3,0,0,0,0,111.4194338
0x2d97a5a8da17227b9b393ca9be92bfa1a46df179,0,0,0,0,0,0
0xa5f6d896e8b4d29ac6e5d8c4b26f8d2073ac90ae,0,0,0,0,0,0
0x0ffd670749d4179558b6b367e30e72ce2efea28f,42,10121.96071,9,1,0.9,-1683.76053
0xe088776deabb472ffd2843e330e79c880a5f979e,0,0,0,0,0,0
0x680e42a9aa1960f44c6a5c91f8ee1734f2677508,0,0,0,0,0,0
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,1,0,0,0,0,-486.4820355
0xa22a02a35c8da9042e2f46e5f4f0e1b42859c5e2,4,0,0,0,0,-6.342095854
0x0dc30dd2f950ef800d14a945ebd02a0031aaf4db,0,0,0,0,0,0
0x620c2b9441c6c5e867a0345c8036754b5d7604f9,0,0,0,0,0,0
0x708d32f7d6b6c4300bd63b1ae8cda2d947ebd242,0,0,0,0,0,0
0xd2eeff73117c86c14f11a6052620848f8dd6e0c8,33,419.4690201,3,0,0,-33003.36201
0xb8fd6667674f0f1470fe041a4c712cb01313e31e,1,0,0,0,0,-5151.065186
0x2dcf4876ed828b89fe3f9b1d1821f406c0696f70,0,0,0,0,0,0
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,5,0,0,0,0,-26624.09114
0xb89d16beac18e513743baa6a6e09f60460367ac8,0,0,0,0,0,0
0x0dab45316d649f124ce1235f8da5cf7464f05ce1,0,0,0,0,0,0
0x5be8f739c8ea94d99b44ab0b1421889c8b99b2e1,2,0,0,0,0,-14048.3141
0x830ba68f55c0e47287ee1caaba9f437395cca470,5,0,0,0,0,-275.6364119
0xc322a7df9ac5459970db7aa635d46e8b935a36cb,0,0,0,0,0,0
0x60b86af869f23aeb552fb7f3cabd11b829f6ab2f,0,0,0,0,0,0
0x9137a5d195f0ab57e428c5a2be9bc8c4620445cb,0,0,0,0,0,0
0xe3e39161d35e9a81edec667a5387bfae85752854,28,204.9550924,3,3,0.5,-8878.146411
0xae60c874ee07f44fb7bbbd1a5087cdb66e90bed8,14,0,0,0,0,-3237.521758
0xe88540354a9565300d2e7109d7737508f4155a4d,0,0,0,0,0,0
0x431973b9593a6f273512008670979d32ce4f756d,4,3.636451397,1,0,0,-2217.935746
0xc218d847a18e521ae08f49f7c43882b6d1963c60,58,-825.728947,4,13,0.235294118,-915.3513996
0x7958bbab0a32df595b814b50f27681ce42787bf2,2,0,0,0,0,-9351.362517
0xa80be8cac8333330106585ee210c3f245d4f98df,1,0,0,0,0,85.52849611
0xf5eca360c5de26a46d54b72e49800c87801c719b,1,0,0,0,0,-2961.533659
0xd5431fecbb14f20f8ee68360b586d84d589f9f77,23,-284.8156245,2,2,0.5,-83471.04737
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,13,-14026.75608,2,1,0.666666667,-19467.73746
0x4bb7fba588b4254536de4316e8fb346bbe275ecb,0,0,0,0,0,0
0x1de1a360ccf21526746e945773b5663b238df78e,0,0,0,0,0,0
0xeae98e98cea0577cf78e2efce00b3faa9444130c,2,0,0,0,0,-10656.44112
0x2fc9d90c72084e95d680fef1bd695ea1980273b5,14,-107.6365214,1,1,0.5,-1583.404565
0x887b86b6b6957f7bbea88b8cefd392f39236a88c,50,-4509.419131,4,20,0.166666667,-124.8483344
0x9eac73024908553f575f3c1dc26cda054db9e24e,0,0,0,0,0,0
0x5199d6204b788016353a201b8dad4668a71f1a8a,3,-133.5219026,0,1,0,-21.90888898
0xb32b4350c25141e779d392c1dbe857b62b60b4c9,3,90.48298473,1,0,0,13.73442972
0xc70ed1f264dc87bdc25ad9038bc428a16bcabda7,0,0,0,0,0,0
0xf7321609db01389294d973d37587ef89eb8be2c5,2,255.9942565,1,0,0,-4473.928307
0xd84e11bee5d555ccd905817cb8cbbd5b6e6c4f0d,22,-4.269951573,4,2,0.666666667,-4441.189568
0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5,0,0,0,0,0,0
0x875abe6f1e2aba07bed4a3234d8555a0d7656d12,2,0,0,0,0,-1004.273225
0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,18,-3.651402048,0,1,0,-8700.428551
0x24907c58e080f2a9d1f31f25d555aa3d5a5e3419,1,0,0,0,0,-309.2124701
0x285b7eea81a5b66b62e7276a24c1e0f83f7409c1,5,-17.45906467,0,1,0,-3388.988772
0x3038dae7da91f329368eed9b638af5bca38ec1a5,2,1.33362488,1,0,0,-2081.733989
0x5ba5d3a78cf7720401a34983a8589d458e4cf37e,2,0,0,0,0,-970.242102
0xc56e357599de4418c3a33ad611130d2b2b36b19a,13,-0.370714125,0,1,0,-6226.635847
0x24bda6432fb2cbfedab31c86b9caf02dffe4ba8e,0,0,0,0,0,0
0x52e7bde89fcbd1e1c656db1c08dde45d82447e25,6,-2687.710065,0,1,0,-41434.28916
0xbe0affe00de6bbdb717d2c7af7f9feb45311320d,6,0.552505348,1,0,0,642.1502685
0x506cc4485a7fd42fea6f2acc97d7de697b88419d,8,6.513298274,1,2,0.333333333,-441.7477789
0xcb450c8e269b8b96c944bc5b19c51100bdb4139b,0,0,0,0,0,0
0x53f470a909d7ce7f35e62f4470fd440b1ed5d8cd,6,0,0,0,0,-23039.71611
0x46a968f38f2ef98eb51cc8c8a2c641fd47042964,0,0,0,0,0,0
0xc06af16789d24cbb15bf3bc13ff3acc15b3ceb4b,3,0,0,0,0,-4331.658693
0x33060d38309b92e690ca784fbfd64850464ae3c9,0,0,0,0,0,0
0xfb18fd31af65737e446f30c7c35375e53a4ce569,1,0,0,0,0,-2665.736513
0xc3740f942d25525d968a37ecd5a022868c261c18,0,0,0,0,0,0
0x50df7d6ef23c1e77dbcf49031a7f37e77e8fe0ba,0,0,0,0,0,0
0x9850347954bb5528004963a7a196328e4596c6e7,1,0,0,0,0,-3.487491708
0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,16,-0.199935003,0,1,0,-13485.81081
0x1092361f4eafdc6e4555ee761e87ef9c67b9e42f,5,0,0,0,0,-830.2261789
0x712d1995e0b80918c06087f41bcc7329dc094efb,0,0,0,0,0,0
0x8e3fabf5a1e4b773c227d2646eb2470263d3a1bf,4,0,0,0,0,-25246.65045
0x66253b9012b4ea899f634be550ff647a63884448,7,0,0,0,0,-678560.6941
0x4191131cd452e9729546b79f9f4e00c12e1d1c22,50,-131336.4501,11,8,0.578947368,-207801.7943
0x7842c0b2773ad16d0e0f00e24815c04f700a7d33,5,6.345036979,1,0,0,-16.2193401
0x4bf1fbc233cd6109c35a4cd9d34540173af3234c,66,-1042.006417,6,12,0.333333333,-5590.107772
0xa21bb86c5ea3e3ed98baa50be086ee0fb931843f,4,-1.074312474,0,1,0,-8398.502974
0x68cc21f7c777243d1a9c71c2349bfdccd8ca7b78,0,0,0,0,0,0
0x55e1490a1878d0b61811726e2cb96560022e764c,22,1.271016736,1,0,0,-197244.5969
0x3298492ee2689911866ebb01a1774db060ad6a7c,3,0,0,0,0,-4904.606292
0x601071a8fb7890bada13e24c6bf7838e90778a78,0,0,0,0,0,0
0xbb2ee13748ce79afa1f201a91b6f4220ec6fdfde,3,16.1318889,1,0,0,-5.775055327
0xc61ecc09913be00f9872ef5ae9f411dadb90519c,0,0,0,0,0,0
0xf7d48932f456e98d2ff824e38830e8f59de13f4a,0,0,0,0,0,0
0xc9c5a0228fb686e9720ca24691e59e9410c52688,5,0,0,0,0,-1042.311444
0x12a9e548af685735d724deb774f447fbacd5756d,1,0,0,0,0,-304.6397919
0x904544b3ed4e327143c89a1526875f39846459b7,0,0,0,0,0,0
0x05cda24eeefd1f24f18dac398f5a612674d3ca5e,1,0,0,0,0,-2494.327914
0xb1620c0547744dedd30f40a863c09d1964532f8c,1,0,0,0,0,-4.82441384
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,1,0,0,0,0,2.250872587
0x061a9d627028fe708e1b77e591b9bdf41392d4ba,12,0,0,0,0,66.84376616
0x9790e2f55c718a3c3d701542072d7c1d3d2e3f5f,22,0,0,0,0,637047.4736
0x5d1d0b11832c4bed7c0c70789447d0b9581f8f27,3,0,0,0,0,806.2012704
0xd2870dddb4ad4b7044481fe136e328f3ac396f3b,4,0,0,0,0,-0.005783388
0xf4069295d9e8f8161ab4db80cabb4d103e67bdad,1,0,0,0,0,-0.010161204
0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,54,-62836.83651,2,17,0.105263158,-313881.3904
0x4862733b5fddfd35f35ea8ccf08f5045e57388b3,128,0,0,0,0,-28910813.29
0xfcf6a3d7eb8c62a5256a020e48f153c6d5dd6909,15,-9043.128105,1,1,0.5,-2410.894067
0x34fc13afee91f5db6493e977fd18faef678aaa06,0,0,0,0,0,0
0x6cfe9755269786f6681518c00bd22801f98f9e57,3,0,0,0,0,-2822.167943
0x7c04a698855d1ecf9610636a1d7aff8e03331fa5,62,0,0,0,0,-938005.0875
0x5028d77b91a3754fb38b2fbb726af02d1fe44db6,1,0,0,0,0,344.668153
0xdb5d099a6d2f2bc090fcd258cc564861d552c387,2,0,0,0,0,2.514614663
0xc88c7806ea31a88f31d094243b48670b58c2cf42,3,0,0,0,0,14.70129476
0xde0956addd505a144e77c0d64d71bb277fcaecdd,3,0,0,0,0,-105904.2917
0xe8aea1bba7aec9b7a4522e6c2a96327964c217cb,1,0,0,0,0,-16.40373482
0x7ee8f8f465896f56edbdb5209015b64249c96ddc,0,0,0,0,0,0
0x712d0f306956a6a4b4f9319ad9b9de48c5345996,36,0,0,0,0,-783526.6033
0x00397d81c4b005e86df0492fd468891ad2153377,73,-19.81849708,1,4,0.2,1792.194552
0x5195396556aa51e4c123bacc9fe965fd102d1947,4,0,0,0,0,-8285.254676
0xd36d0ace6b18f13760376751af10741336131ce8,6,0,0,0,0,-917.5897619
0x66cc7f5f88f65ad480a285b1fcab824cf0617df1,0,0,0,0,0,0
0x49a2dcc237a65cc1f412ed47e0594602f6141936,56,948006.075,4,6,0.4,384723.5284
0x9276bae93adf3e0b55228d20587e72f6f8014bb3,31,-22931.70139,0,2,0,-70763.3393
0x34d4ecd77d6378ebdda1c62a38881e4587109181,5,1142.313467,1,1,0.5,-1.589901333
0x46ca28bd0d01573ca98888ecd3ce78b8a4524d1e,2,-686.5800859,0,1,0,-8513.977396
0x07a2e516993972ecd674058e173f02694617e233,43,42.62308662,10,2,0.833333333,-224772.536
0xf2c06f90fb58844c09220e01e3116a2293df6960,35,-1058.461153,2,1,0.666666667,-148249.7815
0x97b6458b7b2db22ed2a8f38561fa15d22eefc52d,0,0,0,0,0,0
0xd490cadd3d078255b309ad32fe307d51e3a139e2,0,0,0,0,0,0
0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,42,409.6189915,6,2,0.75,-39727.06732
0xbec351a88fa58498b86e42500dc36436db65a752,1,0,0,0,0,-0.760704693
0x9009905f75540d6d927a7cb857666d930fcdfab6,0,0,0,0,0,0
0xd62a5ba868e9f43216db1818ea5953af0b68a2fe,0,0,0,0,0,0
0xee32b0367cd0ac0d9268488dfd94b0666959e40a,3,-122.7130003,0,1,0,0
0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,5,0,0,0,0,22.98072979
0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,14,0,0,0,0,-174223.0567
0xae805b9eaa5a04f307b439484ed881e75d36ac73,9,-373.6114022,0,3,0,0
0x39778842d215fe364c0ee448e680e8c39446c512,1,0,0,0,0,-139.1272825
0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,2108,455977.1274,162,95,0.630350195,-59813775.29
0x00e484da1156202e9dd341ad7ea9c908bb919e96,4,-92.25392916,0,1,0,34.81948404
0x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,5,234827.6411,2,0,0,0
0x12d3d411d010891a88bff2401bd73fa41fb1316e,32,-1480.791809,2,7,0.222222222,-22227.31142
0x2ee36e41387f87b7e6f678a86d1e575b23b996f5,0,0,0,0,0,0
0x17410ac8e1e7c0296d3d1ee82c2bce9cf5250a5c,0,0,0,0,0,0
0xe51231daa306acf16eac34a864564ca36b262a1f,111,3620.756353,12,11,0.52173913,-471114.7791
0x285306442cd985cab2c30515cfdab106fca7bc44,7,5599.590721,3,0,0,-463510.339
0x07930c93dcd3425b9ebd67765e28a0bbdb0d5893,3,0,0,0,0,314.2566523
0x7014284f59e918cb162b007299c827d5bc8fc3cd,0,0,0,0,0,0
0xdef3d987131791b2712297f17654da42fd63f6b0,0,0,0,0,0,0
0x48fe093848d1a11b236c7d4450e6b6360b6ba7ad,2,0,0,0,0,-516.9962059
0x2fd3708fb7b4da9912c32c4b477888220a721213,20,0,0,0,0,-62360.81188
0x06ac16ff8caa7c7a4d66f506a4c74d4da9e8569e,0,0,0,0,0,0
0x11e3e27d4bd48833a91cb035c53a085a45d61204,0,0,0,0,0,0
0xb887a81683ed3cd4a5c0414c5456b6d7f0e11b00,0,0,0,0,0,0
0xc1b5bcbc94e6127ac3ee4054d0664e4f6afe45d3,4,0,0,0,0,9.232924066
0xeeb2e6eac34e2f6f99149c47a0ec3af0daba6e29,14,-6.369110914,1,3,0.25,11.31298124
0x7d2578f58bb914c937c8c9297efb966eae4e5412,0,0,0,0,0,0
0x734cbbff65d8d44a3e4dedb832c0beeeebab5e5e,9,145.3279847,2,0,0,-198.3201597
0x6263b9edc7a9ee22789ec45995d17d9d21b8a609,0,0,0,0,0,0
0xc717ea2debcb3b7a42d772dcae8de42e62db7a64,0,0,0,0,0,0
0x52723ad7da5a10b93f91845fac5597f2bc93d510,1,0,0,0,0,-0.824878268
0x2f03a630ed4147e630b6b1590e7669f99882e9ca,0,0,0,0,0,0
0x7f25b76932ca2ad171f4addb5eb190c47c11fc43,5,-0.114128322,0,1,0,-35.50056005
0xd2af803ad747ea12acf5ae468056703ae48785b5,6,-12.97966868,0,2,0,-1267.374987
0x0b6971e7d1edf1dfe4d501151d59a1f7ee30651e,4,0,0,0,0,-8289.092518
0x0489076a0d17394835af93cd62acff703b6814a9,10,-358.3232227,0,1,0,115283.6561
0x5ff1e80ad10068a6908562c9e236d8d531c43e40,0,0,0,0,0,0
0x6104f6684f4f966e4b81cdf9a6b4836052cda456,0,0,0,0,0,0
0xbc934494675a6ceb639b9efee5b9c0f017d35a75,10,0,0,0,0,-273.2475286
0x9cd4278dbb23947e4030cafcb4a1e2735f035564,0,0,0,0,0,0
0xfc117cb4c186586f415cebaaa0644aa0ad530b8a,15,124.8982464,1,1,0.5,-16830.79769
0x85757437211052122d0a9f99ed47d8fdb7139caa,1,0,0,0,0,0.648818638
0xd0cad400ad754fdc99a225df8506e33075edb655,0,0,0,0,0,0
0xf555b31ee9a660d40f04b1ead60fcebecee6ddbb,0,0,0,0,0,0
0x62551335afb4512ebc3d4ebc51901761dcde8989,0,0,0,0,0,0
0x0b5a91adc9a867501fd814cea2caba28f9770b63,35,-1509.166427,0,2,0,10477.41723
0x13b37d51fd7430a356f033d61acfc7d1b11f9de3,13,-92790.84492,0,2,0,-85838.00126
0xaed0577301dfb0df8dad5ebb65c3895d59708c3f,2,0,0,0,0,-672.7333697
0x4dd36c49b200a6d52ebb365f01bf0e4db8b9f765,0,0,0,0,0,0
0x3c1f60b578f3aaf06edb594fae223cb2aaa5bfd1,13,0.258528513,1,0,0,-27.17575877
0xdc4d0d92ae598ae497a7fa824bff7f9492df691b,86,39599.10586,18,12,0.6,-6265.596131
0x7607c85a940e9628ac3a1a78de890cb70242b203,5,0,0,0,0,-16064.21832
0x3f174744b8c75bb8c2f8f0504da1973c9e96be4e,0,0,0,0,0,0
0xf54e6047ba3e52840730c28d260122854d335ebc,0,0,0,0,0,0
0x97d46e2eeb9444acfe4ac6ceacd7ca953ed72db7,0,0,0,0,0,0
0x9413da1bc1797179e5d019a9420ceec44680a4bf,6,0,0,0,0,-6748.343233
0x0c403e0d57eeb8f091bcfa8efdf01c00509f04f2,2,0,0,0,0,-368.0360599
0x9565d7b37599f63dec0e3e70517d8922cd74d94c,2,1.251352185,1,0,0,0
0xcb16f82e5949975f9cf229c91c3a6d43e3b32a9e,61,4327.538015,5,4,0.555555556,-1044945.081
0x0bbe643d5d9dd0498d0c9546f728504a4aab78f4,132,376.5846243,6,7,0.461538462,-757055.2693
0x39e5d47e25d39878d8e755ee170a2b218e69613e,0,0,0,0,0,0
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,16,-6233.888501,0,2,0,-311404.7019
0x186a979fb4dd8f84b3b1c609e550e6e57dec3569,0,0,0,0,0,0
0xcfc1d3ada72e7838cf7da3cbefa2a26cbf68cb86,0,0,0,0,0,0
0xb8feffac830c45b4cd210ecdaab9d11995d338ee,0,0,0,0,0,0
0x7a70536c4d695b1ec9df972e91461e834bfb00e8,0,0,0,0,0,0
0x36baf0d6c97efd5fd6ae995d760a84f936078759,0,0,0,0,0,0
0x1d1d21b9418ec94d114c69c5d915834cd7fbad07,1,0,0,0,0,-21.83741101
0x6197d54d4e8ceb5c6199063dd742b4d3fcb4f9d1,0,0,0,0,0,0
0xb5fba388ebd51b82b92bb66721f8c55b87f67509,4,-0.406081866,0,1,0,-0.159331963
0x1c9ae149000615ca50da936388b73e40b19c03ad,3,0,0,0,0,-30920.23095
0x94b216d0ecd29aa2b7999280eba7a694d0b07d6f,6,902.595001,2,0,0,-20220.9717
0x99288e5b267c4613b049abf810c0c655d8217741,41,0,0,0,0,2115.352428
0xae8ce6bb2b95684f57c097b407f4e9b55d9ca432,18,-234.4342757,0,3,0,-10988.8206
0xdd72527cd9265013952ad33825b35ab66e93bf3b,18,0,0,0,0,-10163.92944
0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,4,0,0,0,0,24.12954154
0xbad2e065edc215cb54a0e78391fb2abcb173f77d,4,668.9888558,1,0,0,3057.543981
